,location,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,Name_2010,lat,lng
6833,"Willard, MO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.0,5288.0,Willard city,37.305046999999995,-93.4285272
6834,"Willard, OH",0.0,0.0,0.0,0.0,3889.0,4514.0,4261.0,4744.0,5457.0,5510.0,5720.0,6210.0,6806.0,6236.0,Willard city,41.0531109,-82.7262906
6835,"Willcox, AZ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.0,3243.0,3122.0,3733.0,3757.0,Willcox city,32.252851899999996,-109.83201240000001
6836,"Williams Bay, WI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.0,Williams Bay village,42.5780721,-88.54093329999999
6837,"Williams, AZ",0.0,0.0,0.0,0.0,0.0,0.0,2622.0,6518.0,3559.0,0.0,0.0,2532.0,2842.0,3023.0,Williams city,35.2494566,-112.19100309999999
6838,"Williams, CA",279.0,461.0,918.0,0.0,0.0,851.0,814.0,1134.0,1370.0,1571.0,1658.0,2297.0,3670.0,5123.0,Williams city,39.154613700000006,-122.1494187
6839,"Williamsburg, IA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,3068.0,Williamsburg city,41.6611187,-92.0090673
6840,"Williamsburg, KY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3348.0,3478.0,3687.0,5560.0,5493.0,5143.0,5245.0,Williamsburg city,36.7434169,-84.15965609999999
6841,"Williamsburg, VA",0.0,0.0,2000.0,2714.0,2500.0,3778.0,3942.0,6735.0,6832.0,9069.0,9870.0,11530.0,11998.0,14068.0,Williamsburg city,37.2707022,-76.7074571
6842,"Williamson, WV",0.0,0.0,0.0,3561.0,6819.0,9410.0,8366.0,8624.0,6746.0,5831.0,5219.0,4154.0,3414.0,3191.0,Williamson city,37.6742682,-82.27736290000001
6843,"Williamsport, PA",18934.0,27132.0,28757.0,31860.0,36198.0,45729.0,44355.0,45047.0,41967.0,37918.0,33401.0,31933.0,30706.0,29381.0,Williamsport city,41.24118970000001,-77.00107870000001
6844,"Williamston, MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2981.0,2922.0,3441.0,3854.0,Williamston city,42.6889235,-84.2830245
6845,"Williamston, NC",0.0,0.0,0.0,0.0,0.0,2731.0,3966.0,4975.0,6924.0,6570.0,6159.0,5503.0,5843.0,5511.0,Williamston town,35.8546039,-77.0555114
6846,"Williamston, SC",0.0,0.0,0.0,0.0,0.0,0.0,2509.0,2782.0,3721.0,3991.0,4310.0,3876.0,3791.0,3934.0,Williamston town,34.618447100000004,-82.47790529999999
6847,"Williamstown, KY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,3023.0,3227.0,3925.0,Williamstown city,38.638124499999996,-84.56049770000001
6848,"Williamstown, PA",0.0,0.0,2934.0,2904.0,2878.0,2958.0,2769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.5800868,-76.617742
6849,"Williamstown, WV",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837.0,2632.0,2743.0,3095.0,2774.0,2996.0,2908.0,Williamstown city,39.4006299,-81.4481766
6850,"Williamsville, NY",0.0,0.0,0.0,0.0,0.0,3119.0,3614.0,4649.0,6316.0,6835.0,6017.0,5583.0,5573.0,5300.0,Williamsville village,42.963947,-78.73780909999999
6851,"Willimantic, CT",6608.0,8648.0,8937.0,11230.0,12330.0,12102.0,12101.0,13586.0,13881.0,14402.0,14652.0,0.0,0.0,0.0,0,41.710654299999995,-72.2081338
6852,"Willis, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764.0,3985.0,5662.0,Willis city,30.4249276,-95.47994179999999
6853,"Williston Park, NY",0.0,0.0,0.0,0.0,0.0,4427.0,5750.0,7505.0,8255.0,9154.0,8216.0,7516.0,7261.0,7287.0,Williston Park village,40.75649,-73.64485129999998
6854,"Williston, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768.0,Williston city,29.38747,-82.4467706
6855,"Williston, ND",0.0,0.0,0.0,3124.0,4178.0,5106.0,5790.0,7400.0,11866.0,11280.0,13336.0,13131.0,12512.0,14716.0,Williston city,48.1469683,-103.6179745
6856,"Williston, SC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.0,2594.0,3173.0,3099.0,3307.0,3139.0,Williston town,33.4026478,-81.4201063
6857,"Willits, CA",153.0,815.0,791.0,1153.0,1468.0,2691.0,1625.0,2691.0,3410.0,3091.0,4008.0,5027.0,5073.0,4888.0,Willits city,39.4096079,-123.35556559999999
6858,"Willmar, MN",0.0,0.0,3409.0,4135.0,5892.0,6173.0,7623.0,9410.0,10417.0,12869.0,15895.0,17531.0,18351.0,19610.0,Willmar city,45.1219075,-95.04334240000001
6859,"Willoughby Hills, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4241.0,5247.0,8612.0,8427.0,8595.0,9485.0,Willoughby Hills city,41.5983823,-81.4184471
6860,"Willoughby, OH",0.0,0.0,0.0,0.0,2656.0,4252.0,4364.0,5602.0,15058.0,18634.0,19329.0,20510.0,22621.0,22268.0,Willoughby city,41.6397696,-81.4065011
6861,"Willow Park, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849.0,3982.0,Willow Park city,32.7626286,-97.6505822
6862,"Willow Springs, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3318.0,4147.0,4509.0,5027.0,5524.0,Willow Springs village,41.7408652,-87.8603343
6863,"Willowbrook, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4953.0,8598.0,8967.0,8540.0,Willowbrook village,41.61378315,-87.73616095
6864,"Willowick, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3677.0,18749.0,21237.0,17834.0,15269.0,14361.0,14171.0,Willowick city,41.633103399999996,-81.4687274
6865,"Willows, CA",0.0,1176.0,893.0,1139.0,2190.0,2024.0,2215.0,3019.0,4139.0,4085.0,4777.0,5988.0,6220.0,6166.0,Willows city,39.5243265,-122.19359309999999
6866,"Wills Point, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.0,2631.0,2986.0,3496.0,3524.0,Wills Point city,32.7092955,-96.0083018
6867,"Wilmer, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3393.0,3682.0,Wilmer city,32.5890243,-96.6852724
6868,"Wilmette, IL",0.0,0.0,0.0,4943.0,7814.0,15233.0,17226.0,18162.0,28268.0,32134.0,28221.0,26690.0,27651.0,27087.0,Wilmette village,42.0722513,-87.72283840000001
6869,"Wilmington, DE",42478.0,61431.0,76508.0,87411.0,110168.0,106597.0,112504.0,110356.0,95827.0,80386.0,70195.0,71529.0,72664.0,70851.0,Wilmington city,39.7459467,-75.5465889
6870,"Wilmington, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3354.0,4210.0,4335.0,4424.0,4743.0,5134.0,5724.0,Wilmington city,40.394246249999995,-89.3167451
6871,"Wilmington, NC",17350.0,20056.0,20976.0,25748.0,33372.0,32270.0,33407.0,45043.0,44013.0,46169.0,44000.0,55530.0,75838.0,106476.0,Wilmington city,34.2257256,-77.9447102
6872,"Wilmington, OH",2745.0,3079.0,3613.0,4491.0,5037.0,5332.0,5971.0,7387.0,8915.0,10051.0,10431.0,11199.0,11921.0,12520.0,Wilmington city,39.4453393,-83.8285375
6873,"Wilmore, KY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,3466.0,3787.0,4215.0,5905.0,3686.0,Wilmore city,37.8620226,-84.6616105
6874,"Wilson, NC",0.0,0.0,3525.0,6717.0,10612.0,12613.0,19234.0,23010.0,28753.0,29347.0,34424.0,36930.0,44405.0,49167.0,Wilson city,35.7212689,-77.91553950000001
6875,"Wilson, OK",0.0,0.0,0.0,0.0,0.0,2517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.1659859006,-97.4496381885
6876,"Wilson, PA",0.0,0.0,0.0,0.0,8349.0,8265.0,8217.0,8159.0,8465.0,8482.0,7564.0,7830.0,7682.0,7896.0,Wilson borough,40.6839875,-75.2418439
6877,"Wilsonville, OR",0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,1000.0,2920.0,7106.0,13991.0,19509.0,Wilsonville city,45.299841799999996,-122.77370619999999
6878,"Wilton Manors, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8257.0,10948.0,12742.0,11804.0,12697.0,11632.0,Wilton Manors city,26.160362600000003,-80.13893399999999
6879,"Wilton, IA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,2577.0,2829.0,2802.0,Wilton city,41.5889154,-91.0168179
6880,"Wimberley, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.0,Wimberley city,29.997436199999996,-98.0986204
6881,"Winchendon, MA",0.0,4390.0,5001.0,5678.0,5904.0,6202.0,6575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winchendon town,42.686197299999996,-72.0439686
6882,"Winchester, IN",0.0,3014.0,3705.0,4266.0,4021.0,4487.0,5303.0,5467.0,5742.0,5493.0,5659.0,5095.0,5037.0,4935.0,Winchester city,40.171989200000006,-84.98135490000001
6883,"Winchester, KY",0.0,4519.0,5964.0,7156.0,8333.0,8233.0,8594.0,9226.0,10187.0,13402.0,15216.0,15799.0,16724.0,18368.0,Winchester city,37.990078999999994,-84.1796503
6884,"Winchester, MA",0.0,4861.0,7248.0,9309.0,10485.0,12719.0,15081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winchester town,42.452317799999996,-71.13699820000001
6885,"Winchester, TN",0.0,0.0,0.0,0.0,0.0,0.0,2760.0,3974.0,4760.0,5211.0,5821.0,6305.0,7329.0,8530.0,Winchester city,35.185916299999995,-86.1122071
6886,"Winchester, VA",4958.0,5196.0,5161.0,5864.0,6883.0,10855.0,12095.0,13841.0,15110.0,14643.0,20217.0,21947.0,23585.0,26203.0,Winchester city,39.1856597,-78.16333409999999
6887,"Wind Gap, PA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.0,2741.0,2812.0,2720.0,Wind Gap borough,40.84815089999999,-75.2915694
6888,"Windber, PA",0.0,0.0,0.0,8013.0,9462.0,9205.0,9057.0,8010.0,6994.0,6332.0,5585.0,4756.0,4395.0,4138.0,Windber borough,40.2397986,-78.8350223
6889,"Windcrest, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371.0,5332.0,5331.0,5105.0,5364.0,Windcrest city,29.515508,-98.38029250000001
6890,"Winder, GA",0.0,0.0,0.0,0.0,3335.0,3283.0,3974.0,4604.0,5555.0,6605.0,6705.0,7373.0,10201.0,14099.0,Winder city,33.9926098,-83.720171
6891,"Windham, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.0,3777.0,3360.0,3721.0,2943.0,2806.0,0.0,0,41.2350562,-81.0492611
6892,"Windom, MN",0.0,0.0,0.0,0.0,0.0,0.0,2807.0,3165.0,3691.0,3952.0,4666.0,4283.0,4490.0,4646.0,Windom city,43.8663464,-95.11693659999999
6893,"Windsor Heights, IA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.0,6303.0,5474.0,5190.0,4805.0,4860.0,Windsor Heights city,41.597766899999996,-93.7082765
6894,"Windsor, CA",120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,0.0,13371.0,22744.0,26801.0,Windsor town,38.547132700000006,-122.81638020000001
6895,"Windsor, CO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.0,5062.0,9896.0,18644.0,Windsor town,40.4774818,-104.90136170000001
6896,"Windsor, MO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,3058.0,3044.0,3087.0,2901.0,Windsor city,38.5322401,-93.5221545
6897,"Windsor, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.0,Windsor town,35.9984925,-76.9460641
6898,"Windsor, VA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.0,Windsor town,36.808483,-76.74412459999999
6899,"Windsor, VT",0.0,0.0,0.0,0.0,3061.0,3689.0,3402.0,3467.0,3256.0,0.0,0.0,0.0,0.0,0.0,0,43.4803494,-72.38481309999999
6900,"Winfield, AL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.0,3292.0,3781.0,3689.0,4540.0,4717.0,Winfield city,33.928993,-87.8172457
6901,"Winfield, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4285.0,4422.0,7096.0,8718.0,9080.0,Winfield village,41.8616956,-88.1609031
6902,"Winfield, IN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.0,Winfield town,41.4053145,-87.2753119
6903,"Winfield, KS",2844.0,5184.0,5554.0,6700.0,7933.0,9398.0,9506.0,10264.0,11117.0,11405.0,10736.0,11931.0,12206.0,12301.0,Winfield city,37.239748600000006,-96.99559190000001
6904,"Wingate, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3491.0,Wingate town,34.984317600000004,-80.4492319
6905,"Wink, TX",0.0,0.0,0.0,0.0,0.0,3963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.7512396,-103.15988759999999
6906,"Winnebago, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.0,3101.0,Winnebago village,42.266131200000004,-89.2412202
6907,"Winnemucca, NV",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847.0,3453.0,3587.0,4140.0,6134.0,7174.0,7396.0,Winnemucca city,40.972958399999996,-117.73568490000001
6908,"Winner, SD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,3789.0,3472.0,3354.0,3137.0,2897.0,Winner city,43.3766665,-99.8590069
6909,"Winnetka, IL",0.0,0.0,0.0,3168.0,6694.0,12166.0,12430.0,12105.0,13368.0,14131.0,12772.0,12174.0,12419.0,12187.0,Winnetka village,42.1080834,-87.7358951
6910,"Winnfield, LA",0.0,0.0,0.0,2925.0,2975.0,3721.0,4512.0,5629.0,7022.0,7142.0,7311.0,6138.0,5749.0,4840.0,Winnfield city,31.9254413,-92.63959320000001
6911,"Winnsboro, LA",0.0,0.0,0.0,0.0,0.0,0.0,2834.0,3655.0,4437.0,5349.0,5921.0,5755.0,5344.0,4910.0,Winnsboro city,32.163207899999996,-91.720681
6912,"Winnsboro, SC",0.0,0.0,0.0,0.0,0.0,0.0,3181.0,3267.0,3479.0,3411.0,2919.0,3475.0,3599.0,3550.0,Winnsboro town,34.380701200000004,-81.0864776
6913,"Winnsboro, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0,2675.0,3064.0,3458.0,2904.0,3584.0,3434.0,Winnsboro city,32.957344899999995,-95.2902224
6914,"Winona Lake, IN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.0,2827.0,4053.0,3987.0,4908.0,Winona Lake town,41.227266799999995,-85.8219345
6915,"Winona, MN",10208.0,18208.0,19714.0,18583.0,19143.0,20850.0,22490.0,25031.0,24895.0,26438.0,25075.0,25399.0,27069.0,27592.0,Winona city,44.049963,-91.6393152
6916,"Winona, MS",0.0,0.0,0.0,2512.0,2572.0,2607.0,2532.0,3441.0,4282.0,5521.0,6177.0,5705.0,5482.0,5043.0,Winona city,33.4820678,-89.72813690000001
6917,"Winooski, VT",2833.0,3659.0,3783.0,4520.0,4932.0,5308.0,6036.0,6734.0,7420.0,7309.0,6318.0,6649.0,6561.0,7267.0,Winooski city,44.491438,-73.1856832
6918,"Winslow, AZ",0.0,0.0,0.0,0.0,3730.0,3917.0,4577.0,9145.0,8862.0,8066.0,7921.0,8190.0,9520.0,9655.0,Winslow city,35.024187299999994,-110.6973571
6919,"Winston, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.0,2468.0,3359.0,3773.0,4613.0,5379.0,Winston city,43.122338299999996,-123.4125723
6920,"Winston-Salem, NC",4100.0,10700.0,13700.0,22700.0,48395.0,75274.0,79815.0,87811.0,111135.0,133683.0,131885.0,143485.0,185776.0,229617.0,Winston-Salem city,36.0998596,-80.24421600000001
6921,"Winter Garden, FL",0.0,0.0,0.0,0.0,0.0,0.0,3060.0,3503.0,5513.0,5153.0,6789.0,9745.0,14351.0,34568.0,Winter Garden city,28.5652787,-81.5861847
6922,"Winter Haven, FL",0.0,0.0,0.0,0.0,0.0,7130.0,6199.0,8605.0,16277.0,16136.0,21119.0,24725.0,26487.0,33874.0,Winter Haven city,28.0222435,-81.7328568
6923,"Winter Park, FL",0.0,0.0,0.0,0.0,0.0,3686.0,4715.0,8250.0,17162.0,21895.0,22339.0,22242.0,24090.0,27852.0,Winter Park city,28.599999800000003,-81.3392352
6924,"Winter Springs, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10475.0,22151.0,31666.0,33282.0,Winter Springs city,28.6988853,-81.30812259999999
6925,"Winters, CA",523.0,0.0,785.0,910.0,903.0,896.0,1133.0,1265.0,1700.0,2419.0,2652.0,4639.0,6125.0,6624.0,Winters city,38.5249065,-121.9708017
6926,"Winters, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,3266.0,2907.0,3061.0,2905.0,2880.0,2562.0,Winters city,31.956534299999998,-99.962313
6927,"Winterset, IA",2583.0,0.0,3039.0,2818.0,2906.0,2921.0,3631.0,3570.0,3639.0,3654.0,4021.0,4196.0,4768.0,5190.0,Winterset city,41.3308237,-94.01383929999999
6928,"Wintersville, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.0,4921.0,4724.0,4102.0,4067.0,3924.0,Wintersville village,40.375345700000004,-80.7036894
6929,"Winterville, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.0,4791.0,9269.0,Winterville town,35.5290511,-77.4010762
6930,"Winthrop Harbor, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848.0,4794.0,5438.0,6240.0,6670.0,6742.0,Winthrop Harbor village,42.4789098,-87.8236841
6931,"Winthrop, MA",0.0,0.0,6058.0,10132.0,15455.0,16852.0,16768.0,19496.0,20303.0,20335.0,19294.0,18127.0,18303.0,17497.0,Winthrop Town city,42.375097600000004,-70.982827
6932,"Wisconsin Dells, WI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.0,Wisconsin Dells city,43.6274794,-89.7709579
6933,"Wise, VA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.0,2891.0,3894.0,3193.0,3255.0,3286.0,Wise town,36.975934499999994,-82.5757108
6934,"Wixom, MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6705.0,8550.0,13263.0,13498.0,Wixom city,42.5247555,-83.5363268
6935,"Woburn, MA",10931.0,13499.0,14254.0,15308.0,16574.0,19434.0,19751.0,20492.0,31214.0,37406.0,36626.0,35943.0,37258.0,38120.0,Woburn city,42.479261799999996,-71.1522766
6936,"Wolf Point, MT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.0,3585.0,3095.0,3074.0,2880.0,2663.0,2621.0,Wolf Point city,48.090573600000006,-105.64055659999998
6937,"Wolfforth, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,3670.0,Wolfforth city,33.505918900000005,-102.0090575
6938,"Wolverine Lake, MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4301.0,4968.0,4727.0,4415.0,4312.0,Wolverine Lake village,42.5566996,-83.4738263
6939,"Womelsdorf, PA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0,2810.0,Womelsdorf borough,40.3617591,-76.18411390000001
6940,"Wonder Lake, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4026.0,Wonder Lake village,42.385298299999995,-88.3473126
6941,"Wood Dale, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071.0,8831.0,11251.0,12425.0,13535.0,13770.0,Wood Dale city,41.9633625,-87.9789562
6942,"Wood River, IL",0.0,0.0,0.0,0.0,3476.0,8136.0,8197.0,10190.0,11694.0,13186.0,12446.0,11490.0,11296.0,10657.0,Wood River city,38.861159,-90.0976069
6943,"Wood Village, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,1533.0,2253.0,2814.0,2860.0,3878.0,Wood Village city,45.534286200000004,-122.4187024
6944,"Wood-Ridge, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6283.0,7964.0,8311.0,7929.0,7506.0,7644.0,7626.0,Wood-Ridge borough,40.8456555,-74.0879195
6945,"Woodbine, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,2625.0,2809.0,2678.0,2716.0,0.0,Woodbine township,39.2417813,-74.8151667
6946,"Woodbridge, NJ",0.0,0.0,0.0,0.0,0.0,25266.0,27191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Woodbridge township,40.5576045,-74.2845911
6947,"Woodburn, OR",0.0,405.0,400.0,1616.0,1656.0,1675.0,2000.0,2395.0,3120.0,7495.0,11196.0,13404.0,20100.0,24080.0,Woodburn city,45.143731,-122.85537250000002
6948,"Woodbury Heights, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621.0,3460.0,3392.0,2988.0,3055.0,Woodbury Heights borough,39.817058,-75.1551776
6949,"Woodbury, MN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6184.0,10297.0,20075.0,46463.0,61961.0,Woodbury city,44.923855200000006,-92.9593797
6950,"Woodbury, NJ",0.0,3911.0,4087.0,4642.0,5801.0,8172.0,8306.0,10931.0,12453.0,12408.0,10353.0,10904.0,10307.0,10174.0,Woodbury city,39.8381691,-75.15267740000002
6951,"Woodbury, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10686.0,Woodbury village,41.095096350000006,-73.7868
6952,"Woodbury, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.0,Woodbury town,35.827567200000004,-86.07165649999999
6953,"Woodcliff Lake, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.0,5506.0,5644.0,5303.0,5745.0,5730.0,Woodcliff Lake borough,41.0234304,-74.0665297
6954,"Woodfin, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,2736.0,3162.0,6123.0,Woodfin town,35.633444,-82.5820725
6955,"Woodhaven, MI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.0,10902.0,11631.0,12530.0,12875.0,Woodhaven city,42.1389303,-83.24159509999998
6956,"Woodinville, WA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9194.0,10938.0,Woodinville city,47.7542651,-122.1634582
6957,"Woodlake, CA",0.0,0.0,0.0,0.0,0.0,0.0,1146.0,2525.0,2623.0,3371.0,4343.0,5678.0,6651.0,7279.0,Woodlake city,36.413560600000004,-119.0987176
6958,"Woodland Park, CO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.0,4610.0,6515.0,7200.0,Woodland Park city,38.9938808,-105.0569301
6959,"Woodland Park, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11819.0,Woodland Park borough,40.88982120000001,-74.1948674
6960,"Woodland, CA",2257.0,3069.0,2886.0,3187.0,4147.0,5542.0,6637.0,9386.0,13524.0,20677.0,30235.0,39802.0,49151.0,55468.0,Woodland city,38.6785157,-121.7732971
6961,"Woodland, WA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,3780.0,5509.0,Woodland city,45.9045591,-122.7439912
6962,"Woodlawn, OH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,3251.0,2715.0,2674.0,2816.0,3294.0,Woodlawn village,39.25200220000001,-84.47022059999999
6963,"Woodridge, IL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11028.0,21763.0,26256.0,30934.0,32971.0,Woodridge village,41.7469749,-88.0503406
6964,"Woodruff, SC",0.0,0.0,0.0,0.0,0.0,3175.0,3508.0,3831.0,3679.0,4576.0,5171.0,4365.0,4229.0,4090.0,Woodruff city,34.7395701,-82.0370466
6965,"Woods Cross, UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.0,4263.0,5384.0,6419.0,9761.0,Woods Cross city,40.8716119,-111.89216
6966,"Woodsfield, OH",0.0,0.0,0.0,2502.0,0.0,0.0,0.0,0.0,2956.0,3239.0,3145.0,2832.0,2598.0,0.0,0,39.7625729,-81.11538420000001
6967,"Woodside, CA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592.0,4734.0,5291.0,5035.0,5352.0,5287.0,Woodside town,37.429938799999995,-122.2538557
6968,"Woodson Terrace, MO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6048.0,5936.0,4564.0,4362.0,4189.0,4063.0,Woodson Terrace city,38.7250512,-90.3584488
6969,"Woodstock, GA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.0,4361.0,10050.0,23896.0,Woodstock city,34.101487299999995,-84.5193754
6970,"Woodstock, IL",0.0,0.0,2502.0,4331.0,5523.0,5471.0,6123.0,7192.0,8897.0,10226.0,11725.0,14353.0,20151.0,24770.0,Woodstock city,42.3147436,-88.44870209999999
6971,"Woodstock, VA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,3182.0,3952.0,5097.0,Woodstock town,38.8817784,-78.5058429
6972,"Woodstown, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942.0,3137.0,3250.0,3154.0,3136.0,3505.0,Woodstown borough,39.6515027,-75.3282454
6973,"Woodville, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,Woodville town,30.7752011,-94.4154758
6974,"Woodward, OK",0.0,0.0,0.0,2696.0,3849.0,5056.0,5406.0,5915.0,7747.0,8710.0,13781.0,12340.0,11853.0,12051.0,Woodward city,36.4375955006,-99.4141692885
6975,"Woodway, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4819.0,7091.0,8695.0,8733.0,8452.0,Woodway city,31.5059998,-97.2050055
6976,"Woonsocket, RI",16050.0,20830.0,28204.0,38125.0,43496.0,49376.0,49303.0,50211.0,47080.0,46820.0,45914.0,43877.0,43224.0,41186.0,Woonsocket city,42.0028761,-71.5147839
